Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR3952355,28.07.16 00:00,26.07.16 11:13,4107309,1156753561,4107309,281,490,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952355,SRX1977195,H7hESC_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,3071457DC200B5839DBBD76847FEF9A9,0B476BCF0AC8F0678F10A5A8808DD090
SRR3952356,28.07.16 00:00,26.07.16 11:13,4009619,1111452846,4009619,277,470,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952356,SRX1977195,H7hESC_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,62148D214F1BBC5488641AFC1616D37C,1B8F94A801CD044F3FAD69F7176D341F
SRR3952357,28.07.16 00:00,26.07.16 11:13,2641286,744720218,2641286,281,319,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952357,SRX1977195,H7hESC_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,B7CD1B016D50A512760953F181D93C54,8C79C37CA64CE5BA6C6CFE0294D9F182
SRR3952358,28.07.16 00:00,26.07.16 11:14,4283616,1168740535,4283616,272,492,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952358,SRX1977195,H7hESC_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,285A8D3CC86B516F257F2989683149D9,C3381C01FBB846AD22CFD418E215D79D
SRR3952359,28.07.16 00:00,26.07.16 11:12,21500,6126519,21500,284,2,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952359,SRX1977195,H7hESC_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,20C6726BBE3CEDD43A74E7BF015DA448,5CCD39425E24C3AAB4179FCF474D812F
SRR3952360,28.07.16 00:00,26.07.16 11:14,3840869,1081241720,3840869,281,457,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952360,SRX1977195,H7hESC_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,40A78F8A3B61921FFDBB93C4A65BAC47,3FB853EDD46CA46737172022E263DD40
SRR3952361,28.07.16 00:00,26.07.16 11:12,724127,209629537,724127,289,91,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952361,SRX1977195,H7hESC_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,A8955547DE9BC268BEC02529831ED890,67A20CA6A7DB4A72E239B45B201036F1
SRR3952362,28.07.16 00:00,26.07.16 11:14,4066557,1145123990,4066557,281,489,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952362,SRX1977195,H7hESC_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,EAC49CA2430E19569ABEF94F013EC967,D104ABB8D2342EB01AAD02455AF2839E
SRR3952363,28.07.16 00:00,26.07.16 11:17,4432379,1216902441,4432379,274,522,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952363,SRX1977195,H7hESC_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,ED7EBCA0BC9A9BD61EF128A32046AF64,338CAEFA9DF4D72412A882C196B5EBBB
SRR3952364,28.07.16 00:00,26.07.16 11:12,19025,5413042,19025,284,2,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952364,SRX1977195,H7hESC_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,462A7F6E5FCD4C93E28C8D97BC886464,7C9C0A7943036B376E4BD71CE8C89DF5
SRR3952365,28.07.16 00:00,26.07.16 11:14,4595673,1293203537,4595673,281,548,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952365,SRX1977195,H7hESC_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,41B14FE68DCA586263961A2F1D5A8336,CC9FD16CB9701D66AE0C0546AD1031E5
SRR3952366,28.07.16 00:00,26.07.16 11:16,3123769,889092337,3123769,284,381,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952366,SRX1977195,H7hESC_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,1DB7ADD1AC370A6FA9DEE9685902DF35,FA69D70825A08268060EF7CB0EA98DD6
SRR3952367,28.07.16 00:00,26.07.16 11:13,3025591,859449874,3025591,284,370,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952367,SRX1977195,H7hESC_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,D7295625422CFB956E66CE62291B6D42,8E56CA550F741E918DB6C4D7E211AEE7
SRR3952368,28.07.16 00:00,26.07.16 11:13,1385355,376190266,1385355,271,160,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952368,SRX1977195,H7hESC_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,D9547A45B37AE005582B448491719FEB,16903081D64677F272268DB0C2FB0EE1
SRR3952369,28.07.16 00:00,26.07.16 11:14,4572596,1278374638,4572596,279,541,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952369,SRX1977195,H7hESC_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,AFE9FE3AD1DDB089DD9639EF2FA6540E,BBFAEADA1A2E9162A2F278C0EB4285AA
SRR3952370,28.07.16 00:00,26.07.16 11:12,14492,4121435,14492,284,1,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952370,SRX1977195,H7hESC_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,D6F413071A8AC80808B0BD25F1A3809A,F94FCDEAC72EF4BD97537FE5D37A84AC
SRR3952371,28.07.16 00:00,26.07.16 11:12,15585,4425793,15585,283,2,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952371,SRX1977195,H7hESC_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,93CA061F7C384224543A003A71744F30,1ABF6B6229CA0F1A85C8264E4FC0BFB8
SRR3952372,28.07.16 00:00,26.07.16 11:14,3864192,1070265116,3864192,276,451,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952372,SRX1977195,H7hESC_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,0B94791430FCFEA9B280DF5D106E7E36,E0870844371AE468F67B88B57EC94D77
SRR3952373,28.07.16 00:00,26.07.16 11:13,1603836,459844698,1603836,286,198,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952373,SRX1977195,H7hESC_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,F08C241AF73FCEE4B43DB1ABE43C2541,867BBF85F6E51E557D161D586B5A7BCF
SRR3952374,28.07.16 00:00,26.07.16 11:14,3265900,932312545,3265900,285,402,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952374,SRX1977195,H7hESC_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,083F150BB1DC0914F58BD7195FA84E07,64B2F8164DF1F598F629177B832DB091
SRR3952375,28.07.16 00:00,26.07.16 11:14,3056277,864300230,3056277,282,369,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952375,SRX1977195,H7hESC_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,A23662E136EC005C989831D435098B1B,E6C24DBD5BEABFC6ECEAAFF4F3D417D5
SRR3952376,28.07.16 00:00,26.07.16 11:14,3735680,1049022985,3735680,280,448,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952376,SRX1977195,H7hESC_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,2E087E9CE1677F072F134EFA21E6FD75,B9258636008331EBAC02847AEEA0A1A9
SRR3952377,28.07.16 00:00,26.07.16 11:15,4826924,1351484159,4826924,279,574,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952377,SRX1977195,H7hESC_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,C1BA44A97E203797358281C96C5A0BB6,2273DE7AB57FFB8B156811DCBCFA1A51
SRR3952378,28.07.16 00:00,26.07.16 11:12,20007,5679303,20007,283,2,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952378,SRX1977195,H7hESC_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,39EA8D20F3ADE18C0D1F1590BC1E5C36,43AACA980980D7809A6A7F4D9DB7AD0E
SRR3952379,28.07.16 00:00,26.07.16 11:15,4080961,1152748399,4080961,282,490,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952379,SRX1977195,H7hESC_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,E08BB72B212EB057D643657D4ABF74BC,85CBEE41B837A3F081988054F798A99D
SRR3952380,28.07.16 00:00,26.07.16 11:15,3756562,1065697443,3756562,283,455,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952380,SRX1977195,H7hESC_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,B50981DCB97B4A76F9E93A0124E25BEB,B8A0AF0B25EE6215BBF2571843C193F0
SRR3952381,28.07.16 00:00,26.07.16 11:15,3950068,1114851800,3950068,282,479,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952381,SRX1977195,H7hESC_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,E462F292147531917A1D2D4B9CF85245,7E68AB658843DAC18E9C2DC048BA157C
SRR3952382,28.07.16 00:00,26.07.16 11:15,3660885,1034873005,3660885,282,443,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952382,SRX1977195,H7hESC_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,9D57CAE300A2CFB8D0664CD988D62AFF,863E3DF86B41E5F1E3B2C4E340CCB7E8
SRR3952383,28.07.16 00:00,26.07.16 11:15,4268727,1188142389,4268727,278,504,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952383,SRX1977195,H7hESC_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,F85EC6857A62A4701EEBFB20DDE538CD,6F763FFBCB9923FFEDA058B165C850DF
SRR3952384,28.07.16 00:00,26.07.16 11:13,17196,4881068,17196,283,2,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952384,SRX1977195,H7hESC_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,A8D767419C53DA34CFEA42EA285F822A,E7321CADD1CE91999C51A6AB96969391
SRR3952385,28.07.16 00:00,26.07.16 11:13,17138,4857005,17138,283,2,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952385,SRX1977195,H7hESC_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,19AA2CDED3DF0FFAF2882028E0AE3143,83548A4A6A9E5514D38BF770F5B8A18C
SRR3952386,28.07.16 00:00,26.07.16 11:15,4205102,1155059542,4205102,274,486,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952386,SRX1977195,H7hESC_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,54734E2939F232AEAD92914BF6C509CC,AACFECB737F67B3A1E62B72B3BF77D4E
SRR3952387,28.07.16 00:00,26.07.16 11:15,4275283,1195212727,4275283,279,509,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952387,SRX1977195,H7hESC_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,76A7F8E613AB000A2B2166960CE3E518,0D2C44AC30117BF8F33BC850960B61DD
